StartDate,EndDate,Progress,ResponseId,consent,favor_use,preprint_cred1_1,preprint_cred1_2,preprint_cred1_3,preprint_cred1_4,preprint_cred1_5,preprint_cred2_1,preprint_cred2_2,preprint_cred2_3,preprint_cred2_4,preprint_cred3_1,preprint_cred3_2,preprint_cred3_3,preprint_cred4_1,preprint_cred4_2,preprint_cred4_3,preprint_cred4_4,preprint_cred5_1,preprint_cred5_2,preprint_cred5_3,services_cred1_1,services_cred1_2,services_cred1_3,services_cred1_4,service_cred2_1,service_cred2_2,service_cred2_3,service_cred2_4,service_cred3_1,service_cred3_2,service_cred3_3,service_cred3_4,service_cred3_5,service_credible4_1,service_credible4_2,service_credible4_3,service_credible4_4,service_credible4_5,position_7_TEXT,age,discipline_specific,discipline_other,how_heard,familiar,preprints_submitted,preprints_used,position,discipline,country,continent,HDI_2017,hdi_level,bepress_tier3,bepress_tier2,bepress_tier1,discipline_collapsed,acad_career_stage
4/9/19 16:40,4/9/19 16:49,100,R_1NeORQUniptzGq1,1,0,4,4,4,3,3,3,5,1,2,2,3,2,4,4,4,4,4,4,2,1,1,2,0,0,1,1,1,0,1,1,1,1,0,-2,0,0,1,NA,33,Cognitive psychology,NA,Email from OSF,Very familiar,"Yes, once","Yes, a few times","Assistant Professor, or equivalent",Psychology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
4/9/19 16:38,4/9/19 16:50,100,R_3k1D1uZbl4Lzd3Z,1,-2,2,2,2,2,2,1,3,2,1,2,1,1,4,4,4,2,3,3,3,2,2,2,2,0,2,2,2,2,3,-1,1,0,1,0,0,0,0,NA,40,corrosion,NA,email,Slightly familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Electrochemistry,Argentina,South America,0.8250000000000001,very high,Other Chemistry,Chemistry,Physical Sciences and Mathematics,Physical Sciences and Mathematics,NA
4/9/19 16:21,4/9/19 16:50,100,R_2fwztYmLcHvyMFG,1,3,3,3,4,4,5,5,3,3,5,4,5,3,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,2,3,-2,-1,-2,3,NA,24,Legal Psychology,NA,Email,Very familiar,No,"Yes, many times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Other Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 16:47,4/9/19 16:52,100,R_1MVRAz9nclq8wkD,1,3,5,2,2,1,2,1,1,2,2,1,3,2,4,4,4,3,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,NA,40,behavioral genetics,NA,email from Center for Open Science,Extremely familiar,"Yes, a few times","Yes, many times","Assistant Professor, or equivalent",Biology,United States of America,North America,0.924,very high,Other Genetics and Genomics,Genetics and Genomics,Life Sciences,Life Sciences (Biology),Assist Prof
4/9/19 16:35,4/9/19 16:53,100,R_2dQ20NTYTzBos7V,1,0,4,4,4,3,3,5,4,2,3,3,4,3,3,4,4,5,4,5,5,2,2,3,2,0,3,1,2,2,3,1,1,2,2,-3,2,2,2,NA,41,NA,medicine,email Center for Open Science,Slightly familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Other,Greece,Europe,0.8700000000000001,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,NA
4/9/19 16:47,4/9/19 16:53,100,R_TnLe0gBgiOoKIyB,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,2,3,3,3,0,2,3,2,1,2,2,2,2,2,-1,0,0,2,NA,72,"statistical genetics, bioinformatics",NA,email at my public address,Very familiar,No,No,"Associate Professor, or equivalent",Statistics,Netherlands,Europe,0.931,very high,NA,Statistics and Probability,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assoc Prof
4/9/19 16:46,4/9/19 16:54,100,R_3Jq4QuDvoWe1Aud,1,3,4,3,4,5,5,5,3,4,5,1,4,1,5,5,5,5,5,2,5,3,2,3,0,1,3,3,3,2,3,0,3,3,3,-2,0,3,3,NA,63,NA,Informatics,email,Extremely familiar,"Yes, many times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Other,United States of America,North America,0.924,very high,NA,NA,NA,NA,NA
4/9/19 16:46,4/9/19 16:54,100,R_3Ep5gKLoG38ApGH,1,2,3,3,3,2,3,2,4,3,3,3,4,1,4,4,4,4,4,4,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,-2,3,NA,29,Neuroscience,NA,Cos email,Moderately familiar,"Yes, once","Yes, a few times",Post doc,Biology,Portugal,Europe,0.8470000000000001,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:50,4/9/19 16:54,100,R_qKJoIHRm1Rh6ryV,1,2,1,4,3,5,3,4,5,5,5,2,4,3,3,3,4,4,3,5,5,3,0,3,1,1,1,3,3,3,3,0,3,3,0,-3,-1,NA,NA,NA,30,behavioral science,NA,email from center for open science,Moderately familiar,"Yes, a few times",No,"Assistant Professor, or equivalent",Kinesiology,United States of America,North America,0.924,very high,NA,Kinesiology,Life Sciences,Life Sciences (Biology),Assist Prof
4/9/19 16:39,4/9/19 16:55,100,R_3G6wiM3ZfN5gL7n,1,2,1,3,3,5,5,5,5,1,3,5,5,5,5,5,3,5,5,5,5,2,3,3,0,1,0,2,3,3,3,3,3,3,3,-3,-1,2,1,NA,28,exercise physiology,NA,email from COS,Extremely familiar,"Yes, a few times","Yes, many times",Post doc,Kinesiology,United States of America,North America,0.924,very high,NA,Kinesiology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:49,4/9/19 16:57,100,R_1Q0iPcL0OcI6Jhr,1,1,4,3,2,3,1,2,1,1,1,1,1,1,2,2,2,3,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,2,-2,1,-1,2,NA,39,cognitive psychology,NA,email from osf,Very familiar,"Yes, a few times","Yes, many times","Associate Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
4/9/19 16:27,4/9/19 16:59,100,R_1imtK6MIIZVBwa3,1,3,4,4,4,4,4,4,3,3,3,1,2,1,4,4,4,4,4,4,3,1,1,1,2,0,0,3,3,0,3,0,3,2,3,-1,0,2,2,NA,38,Sociology,NA,Email,Very familiar,"Yes, many times","Yes, a few times",Post doc,Sociology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,NA,Sociology,Social and Behavioral Sciences,Other Social Sciences,Post doc
4/9/19 16:52,4/9/19 16:59,100,R_2CUHnZ4L8lTfHBQ,1,0,3,2,5,5,2,4,4,3,4,3,3,1,3,4,4,2,3,5,5,1,2,0,3,0,1,0,1,1,1,1,3,3,1,-3,-1,1,1,NA,25,population ecology,NA,email from OSF,Very familiar,"Yes, once","Yes, a few times",Post doc,Biology,Canada,North America,0.926,very high,Population Biology,Ecology and Evolutionary Biology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:51,4/9/19 16:59,100,R_27dQ5MGBlcLS7o9,1,3,5,4,4,5,5,5,2,2,5,4,5,3,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,0,3,2,1,3,3,0,0,2,3,NA,32,NA,Computer Science,Email (working in computational neuroscience),Very familiar,"Yes, once","Yes, many times",Graduate Student,Other,Belgium,Europe,0.916,very high,NA,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
4/9/19 16:35,4/9/19 17:01,100,R_2YmlAijmcx7Bf20,1,2,5,3,2,5,4,3,3,2,5,5,5,2,5,5,5,5,5,5,5,3,3,3,3,0,3,3,3,3,3,0,3,3,1,0,2,-3,3,NA,36,NA,Neuroscience,Direct email from COS,Very familiar,"Yes, a few times","Yes, many times",Post doc,Other,Denmark,Europe,0.929,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:48,4/9/19 17:03,100,R_Za7hIXitGkf6f3H,1,0,2,2,2,2,2,2,4,4,5,1,1,1,1,1,4,4,4,5,5,2,2,2,2,0,1,2,-1,0,3,0,3,2,1,-1,-2,1,1,NA,20,Social Psychology,NA,SPSP Listserv,Slightly familiar,No,"Yes, many times","Research Scientist/Staff Scientist, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,NA
4/9/19 16:54,4/9/19 17:04,100,R_3qmP5IFqqZanqxK,1,2,4,1,3,5,2,5,2,1,3,2,3,1,4,4,4,2,3,4,4,3,3,3,2,0,2,3,0,3,2,0,1,2,0,-3,-2,2,2,NA,36,neuroscience,NA,mail from CfOS,Moderately familiar,"Yes, a few times","Yes, a few times",Post doc,Biology,United States of America,North America,0.924,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:57,4/9/19 17:04,100,R_24l4oFRBarNVIsB,1,3,3,3,2,2,1,4,2,2,3,1,2,1,3,3,3,3,3,3,3,3,3,3,2,0,3,3,3,0,1,0,3,3,2,0,2,-3,3,NA,46,Oceanograpy,NA,email from center for open science,Extremely familiar,No,"Yes, many times","Assistant Professor, or equivalent",Earth Science,United States of America,North America,0.924,very high,Oceanography,Oceanography and Atmospheric Sciences and Meteorology,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assist Prof
4/9/19 16:52,4/9/19 17:04,100,R_3qyBqQvgsufQu2G,1,2,3,3,1,2,3,2,2,2,2,2,2,1,4,4,3,5,2,4,3,3,3,2,3,2,2,2,2,0,3,-1,2,3,3,-1,-1,1,2,NA,30,neuroscience,NA,osf mailing list,Moderately familiar,No,No,Post doc,Psychology,Belgium,Europe,0.916,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Post doc
4/9/19 14:48,4/9/19 17:04,100,R_1GwDNFpnPBt8tqO,1,1,4,3,4,3,4,3,3,4,4,3,4,3,4,3,4,3,3,4,3,2,2,3,2,2,2,1,2,1,2,1,2,2,3,1,2,-1,1,NA,74,"political behavior, survey research",NA,list serv post,Moderately familiar,No,"Yes, a few times","Professor, or equivalent",Political Science,United States of America,North America,0.924,very high,NA,Political Science,Social and Behavioral Sciences,Other Social Sciences,Full Prof
4/9/19 16:56,4/9/19 17:05,100,R_2rTlGpXS0eOPLjS,1,3,5,3,5,2,3,4,2,3,4,1,5,2,4,4,4,2,3,4,4,3,2,1,0,3,3,2,1,2,3,0,3,2,3,-2,-2,1,3,NA,41,Computational social science,NA,Email from COS,Extremely familiar,"Yes, a few times","Yes, a few times","Assistant Professor, or equivalent",Sociology,United States of America,North America,0.924,very high,NA,Sociology,Social and Behavioral Sciences,Other Social Sciences,Assist Prof
4/9/19 16:55,4/9/19 17:05,100,R_1ltVeYIo0UBzpV2,1,2,3,2,3,4,3,4,4,2,3,2,2,1,5,5,4,4,4,4,4,2,2,2,3,2,2,2,2,1,3,0,1,2,1,-2,0,0,1,NA,36,NA,AI & Robotics,Email from OSF,Very familiar,"Yes, a few times","Yes, a few times","Associate Professor, or equivalent",Other,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,Artificial Intelligence and Robotics,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assoc Prof
4/9/19 16:37,4/9/19 17:06,100,R_3Ed2uLqOAVEBkGQ,1,3,3,4,3,5,4,5,4,3,3,1,4,1,4,3,4,5,4,3,3,3,0,2,3,3,3,3,3,3,3,0,3,3,3,3,3,-3,3,NA,35,sociology of science,NA,department email,Very familiar,No,"Yes, many times","Assistant Professor, or equivalent",Sociology,Denmark,Europe,0.929,very high,NA,Sociology,Social and Behavioral Sciences,Other Social Sciences,Assist Prof
4/9/19 15:45,4/9/19 17:06,100,R_2e3cBf26tYqnrRE,1,1,4,4,5,4,5,1,4,5,5,3,5,2,5,5,5,3,5,3,4,3,1,3,0,2,3,3,2,3,3,2,3,3,1,1,1,2,3,NA,27,NA,Computer Science,By email,Very familiar,"Yes, many times","Yes, many times",Graduate Student,Other,United States of America,North America,0.924,very high,NA,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
4/9/19 16:51,4/9/19 17:07,100,R_3mjx13CvdZy2Ro4,1,3,3,4,3,5,2,5,2,2,1,1,3,1,1,1,3,4,1,3,3,3,3,3,1,1,2,3,3,3,3,-2,3,2,1,-3,2,-1,3,NA,37,Cognitive Neuroscience,NA,email,Moderately familiar,No,"Yes, a few times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 16:58,4/9/19 17:07,100,R_27UydvUti9NXWex,1,3,4,4,2,3,3,3,3,3,4,4,4,1,4,4,4,1,4,4,4,3,3,3,1,3,3,3,3,0,1,2,2,2,3,-3,-2,3,3,NA,43,Hydrology,NA,NA,Very familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Earth Science,Switzerland,Europe,0.9440000000000001,very high,Hydrology,Earth Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Full Prof
4/9/19 17:00,4/9/19 17:07,100,R_s7j70m7eNVrvdOV,1,0,5,5,4,5,3,5,5,3,4,1,2,1,4,4,4,4,5,3,3,1,3,3,2,0,3,3,3,3,3,1,0,2,2,-3,-2,-2,0,NA,28,NA,Information Science,Center for Open Science Email,Very familiar,Not sure,"Yes, a few times",Graduate Student,Other,United States of America,North America,0.924,very high,NA,Library and Information Science,Social and Behavioral Sciences,Other Social Sciences,Grad Student
4/9/19 17:04,4/9/19 17:08,100,R_111kaZzyRbLIVUt,1,2,3,3,4,5,5,4,2,3,5,3,5,4,5,5,5,5,5,5,5,2,1,3,3,1,2,2,3,2,3,1,2,3,3,0,1,1,2,NA,26,NA,Epidemiology,Center from Open Science email,Moderately familiar,"Yes, once",No,Graduate Student,Other,United States of America,North America,0.924,very high,Epidemiology,Public Health,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
4/9/19 16:56,4/9/19 17:08,100,R_3FUKORCoS9f9QY4,1,0,4,4,2,5,2,5,3,2,2,1,4,1,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,2,3,3,1,2,0,-3,-3,2,0,NA,35,Educational Psychology,NA,OSF email,Slightly familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Psychology,Italy,Europe,0.88,very high,Other Psychology,Psychology,Social and Behavioral Sciences,Psychology,NA
4/9/19 17:00,4/9/19 17:10,100,R_DAG47u3JvrxoC6B,1,3,3,3,2,4,4,4,1,3,4,1,4,1,5,5,5,3,5,5,5,3,0,3,-1,0,3,3,3,0,1,2,3,3,0,-2,3,-3,3,NA,64,Behavioral and Experimental Economics,NA,email from Open Science,Extremely familiar,"Yes, many times","Yes, many times","Professor, or equivalent",Economics,United States of America,North America,0.924,very high,Behavioral Economics,Economics,Social and Behavioral Sciences,Other Social Sciences,Full Prof
4/9/19 17:03,4/9/19 17:10,100,R_1hxIreBdKt5YQyt,1,1,1,2,2,4,3,4,4,3,3,2,2,1,5,5,5,3,5,5,5,1,1,2,1,1,2,3,3,2,3,1,3,3,2,1,-2,2,1,NA,31,Computer Science - Natural Language Processing,NA,Center for Open Science E-mail,Very familiar,"Yes, many times","Yes, many times",Graduate Student,Engineering,United States of America,North America,0.924,very high,NA,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
4/9/19 16:58,4/9/19 17:10,100,R_1LwLC6aA5LvsN47,1,3,3,2,2,2,1,3,4,3,2,4,4,1,4,4,4,3,2,4,3,3,1,2,1,1,3,3,2,1,2,-1,1,2,2,-2,0,0,1,NA,NA,NA,NA,NA,Very familiar,"Yes, a few times","Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 16:58,4/9/19 17:10,100,R_p5dfzx0h5s0mN8t,1,3,1,4,4,4,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,2,2,2,1,0,1,1,3,2,2,2,1,1,2,1,0,NA,NA,NA,40,Sport and exercise,NA,Email,Very familiar,No,"Yes, a few times","Assistant Professor, or equivalent",Psychology,NA,NA,NA,NA,Other Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
4/9/19 17:00,4/9/19 17:11,100,R_1g5rr08DVNqOVux,1,2,2,2,1,5,1,3,4,1,1,3,1,3,4,4,4,1,3,5,4,2,0,3,2,2,2,2,3,0,3,2,3,3,3,-1,2,0,2,NA,35,NA,neuroscience,Open Science Forum,Moderately familiar,"Yes, a few times","Yes, a few times",Post doc,Other,United States of America,North America,0.924,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Post doc
4/9/19 16:57,4/9/19 17:11,100,R_332L0vxmWElARXq,1,0,5,4,4,4,4,4,4,3,3,3,3,2,4,4,4,4,4,4,4,3,2,3,3,2,3,3,3,3,3,2,2,3,3,-3,-2,-1,1,Adjunct Professor,NA,Clinical psychology (child & family—Infant Mental health),NA,Email,Moderately familiar,No,No,"Other, please specify",Psychology,United States of America,North America,0.924,very high,Clinical Psychology,Psychology,Social and Behavioral Sciences,Psychology,NA
4/9/19 16:48,4/9/19 17:11,100,R_rkA6YBy59rnmDnj,1,3,1,1,2,5,1,5,2,1,2,4,5,2,5,5,5,5,2,4,5,2,1,2,3,0,2,3,0,3,1,1,3,1,3,0,-2,2,3,NA,49,clinical psychology; affective science,NA,Center for Open Science email,Very familiar,"Yes, a few times","Yes, many times","Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Clinical Psychology,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
4/9/19 17:01,4/9/19 17:11,100,R_UfDxeVdfIttmlkR,1,0,4,5,2,1,3,2,5,1,1,2,2,1,4,2,2,2,2,5,3,2,0,1,1,0,3,2,1,-1,3,-1,1,0,1,-3,-2,-2,1,NA,24,NA,Archaeology,Email,Not familiar at all,Not sure,Not sure,Graduate Student,Other,Sweden,Europe,0.933,very high,NA,Anthropology,Social and Behavioral Sciences,Other Social Sciences,Grad Student
4/9/19 16:54,4/9/19 17:12,100,R_115R0YEb9u0nXCB,1,0,3,5,3,4,3,3,4,3,4,2,2,2,4,4,5,4,3,4,5,-3,0,3,3,3,2,3,3,3,3,0,3,2,3,1,1,2,3,NA,57,NA,NA,Email from Center for Open Science,Very familiar,"Yes, a few times","Yes, many times","Associate Professor, or equivalent",Library/Information Science,Spain,Europe,0.891,very high,NA,Library and Information Science,Social and Behavioral Sciences,Other Social Sciences,Assoc Prof
4/9/19 17:05,4/9/19 17:12,100,R_2E5o8tKyBuluoBl,1,3,2,2,1,2,4,5,3,2,5,1,1,1,5,5,5,4,5,5,5,0,3,3,3,3,3,3,3,0,2,0,3,2,3,-3,-3,3,2,NA,30,social psychology,NA,NA,Extremely familiar,"Yes, once","Yes, many times",Graduate Student,Psychology,Netherlands,Europe,0.931,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 17:03,4/9/19 17:12,100,R_25Wq2JdfeXB79Zc,1,0,2,2,4,4,3,3,3,2,2,2,2,2,2,2,4,3,1,3,2,0,0,0,1,1,1,1,1,1,2,0,2,1,2,0,1,-1,2,NA,38,Social psychology,NA,Twitter,Very familiar,No,"Yes, a few times",Post doc,Psychology,Australia,Oceania,0.9390000000000001,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
4/9/19 17:06,4/9/19 17:13,100,R_2ahlsEWZLu1aznL,1,0,3,2,1,3,1,3,3,1,2,2,2,2,2,3,3,1,2,3,2,1,1,2,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,27,Behavioral Pharmacology,NA,Email from center for open source research,Moderately familiar,No,"Yes, a few times",Post doc,Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Post doc
4/9/19 17:02,4/9/19 17:15,100,R_w4uI8YnJ5CEJ4C5,1,-1,3,2,3,5,3,4,4,3,4,2,2,2,4,4,4,3,3,3,3,2,0,3,2,0,2,2,-2,0,2,-1,0,0,2,-2,-1,1,-1,NA,47,Behavioral & Community Sciences,NA,Department Email,Not familiar at all,No,No,Graduate Student,Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 17:07,4/9/19 17:15,100,R_sG0ApbLhIuz6Fcl,1,1,1,2,2,4,1,5,5,2,3,2,5,1,5,5,5,5,5,5,5,2,1,3,2,2,1,2,3,1,1,2,1,0,2,-1,0,1,1,NA,29,Political psychology. Actively working in both psychology and political science with advanced graduate degrees in both fields.,NA,OSF email,Extremely familiar,"Yes, once","Yes, many times",Graduate Student,Political Science,Canada,North America,0.926,very high,Industrial and Organizational Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 17:08,4/9/19 17:16,100,R_28Mw74oSsqErWAq,1,3,1,1,2,3,2,4,3,1,2,1,1,1,4,4,4,4,4,4,2,0,0,1,1,3,3,3,3,3,3,2,3,0,3,3,3,0,1,NA,47,statistical physica,NA,email,Extremely familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Physics,Italy,Europe,0.88,very high,"Statistical, Nonlinear, and Soft Matter Physics",Physics,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assist Prof
4/9/19 17:13,4/9/19 17:16,100,R_2CjiXcJ1oxHrBJS,1,3,4,4,4,2,1,4,5,4,5,1,1,2,3,3,3,1,4,3,1,3,3,3,0,0,1,2,3,0,2,0,2,3,2,-3,0,1,3,NA,35,NA,History,Email,Very familiar,"Yes, many times","Yes, many times","Associate Professor, or equivalent",Other,Canada,North America,0.926,very high,NA,History,Arts and Humanities,Other,Assoc Prof
4/9/19 17:02,4/9/19 17:17,100,R_3MGTguBKkKDoYZW,1,2,3,3,3,4,3,4,3,2,2,3,4,2,3,3,4,3,4,5,3,2,2,2,2,1,3,2,3,1,3,1,2,1,1,2,2,0,1,NA,30,NA,Communication,email from OSF,Slightly familiar,No,No,"Assistant Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,Communication,Social and Behavioral Sciences,Other Social Sciences,Assist Prof
4/9/19 16:41,4/9/19 17:18,100,R_9BtQF5FQTDGc7Sh,1,1,2,2,2,4,2,4,2,2,2,1,3,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,0,0,0,2,1,2,-1,-1,1,0,NA,33,Social Psychology,NA,Center for Open Science email,Very familiar,No,"Yes, a few times",Graduate Student,Psychology,New Zealand,Oceania,0.917,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 17:05,4/9/19 17:19,100,R_1Nx2utTwd17z4n0,1,1,4,4,4,4,4,5,4,4,4,3,3,4,4,4,4,3,3,5,5,-2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,NA,48,Architecture engineering,NA,Email,Moderately familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Engineering,Indonesia,Asia,0.694,medium,NA,NA,Engineering,Engineering,Assist Prof
4/9/19 16:53,4/9/19 17:20,100,R_DdcLJKx2oyCgrCx,1,-2,3,3,3,3,2,3,4,3,4,1,1,1,2,2,3,2,2,3,3,1,2,2,1,1,2,2,2,1,2,2,1,2,0,-1,0,0,1,NA,30,NA,rehabilitation,email from open science,Slightly familiar,No,No,"Research Scientist/Staff Scientist, or equivalent",Other,Canada,North America,0.926,very high,NA,Rehabilitation and Therapy,Medicine and Health Sciences,Medicine and Health Sciences,NA
4/9/19 17:13,4/9/19 17:20,100,R_1IsaBApcmEjwysi,1,1,2,2,2,5,5,5,4,3,3,1,3,2,4,4,4,4,4,5,5,3,3,3,3,1,3,3,2,3,3,2,3,1,2,-1,0,-1,1,NA,44,Proteomics,NA,Centre for Open Science e-mail,Very familiar,No,"Yes, many times","Research Scientist/Staff Scientist, or equivalent",Biology,Australia,Oceania,0.9390000000000001,very high,NA,NA,Life Sciences,Life Sciences (Biology),NA
4/9/19 17:13,4/9/19 17:20,100,R_2VK1i0kC7d76bQf,1,2,2,1,2,4,2,4,2,3,3,2,2,2,2,2,2,2,2,3,3,1,1,2,1,0,1,1,3,1,3,1,3,3,3,1,1,1,2,NA,28,Developmental Psychology,NA,Email,Moderately familiar,"Yes, a few times","Yes, a few times",Post doc,Psychology,Australia,Oceania,0.9390000000000001,very high,Developmental Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
4/9/19 16:46,4/9/19 17:20,100,R_3DpXwRcTbIMO0XZ,1,2,2,1,1,5,1,5,3,1,1,1,2,1,5,4,5,3,5,5,4,3,2,3,2,0,3,3,3,0,2,0,3,2,3,3,3,3,3,NA,36,Experimental Psychology,NA,Email,Very familiar,"Yes, a few times","Yes, a few times",Graduate Student,Psychology,Sweden,Europe,0.933,very high,Experimental Analysis of Behavior,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
4/9/19 17:10,4/9/19 17:21,100,R_BLHFBTidWHJTgTn,1,2,2,2,4,4,4,3,3,3,3,3,4,3,5,5,4,5,4,5,3,2,2,3,3,1,3,3,3,2,2,2,1,0,3,1,-1,3,2,NA,29,Cognitive psychology,NA,email from the OSF,Very familiar,No,"Yes, a few times",Post doc,Psychology,Switzerland,Europe,0.9440000000000001,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
4/9/19 17:16,4/9/19 17:21,100,R_eRrXkaq0rceUVxv,1,3,2,5,5,5,3,4,3,1,2,1,2,2,5,5,5,5,5,5,4,3,3,2,3,3,3,3,3,0,2,0,1,0,1,-3,0,-1,1,NA,39,constitutional law (and political philosophy),NA,Some email list,Extremely familiar,"Yes, many times","Yes, many times","Professor, or equivalent",Law,United States of America,North America,0.924,very high,NA,Constitutional Law,Law,Other,Full Prof
4/9/19 15:44,4/9/19 17:21,100,R_1FtBWBoV2n6fWdB,1,0,1,3,3,4,2,4,4,3,2,1,3,2,5,4,4,4,4,5,5,3,2,1,2,1,1,2,2,2,3,3,1,2,2,0,2,2,2,NA,51,Law and public policy,NA,Email from Center for Open Science,Moderately familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Political Science,United States of America,North America,0.924,very high,NA,Political Science,Social and Behavioral Sciences,Other Social Sciences,Full Prof
4/9/19 17:09,4/9/19 17:22,100,R_2cdZeudKlR5PrKG,1,2,4,4,4,4,5,4,3,4,5,2,4,4,5,4,4,4,4,5,5,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,NA,66,data analytics,NA,email,Very familiar,"Yes, a few times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Engineering,Thailand,Asia,0.755,high,NA,NA,Engineering,Engineering,NA
4/9/19 17:14,4/9/19 17:22,100,R_vj19hWKBBMiOk7f,1,3,2,4,3,4,3,4,2,4,5,1,2,1,3,3,2,4,4,4,4,2,2,3,1,0,3,3,3,3,3,0,3,2,2,-2,-3,2,3,NA,30,Behavioral Finance,NA,E-Mail from OSF,Moderately familiar,No,"Yes, many times",Graduate Student,Economics,Germany,Europe,0.936,very high,NA,Economics,Social and Behavioral Sciences,Other Social Sciences,Grad Student
4/9/19 17:14,4/9/19 17:22,100,R_2ctGin4XYStq9LT,1,-1,2,2,3,5,5,5,3,1,2,5,5,4,5,5,4,5,5,5,5,2,1,3,2,3,3,2,2,2,2,0,3,0,2,-1,0,1,2,NA,27,clinical/health/evidence-based treatment psychology,NA,email from COS,Moderately familiar,No,"Yes, a few times",Graduate Student,Psychology,Australia,Oceania,0.9390000000000001,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
